fiscal_year,account,date,month,year,field,value,fytd
2012,Highway,1/1/2012,January,2012,total_receipts,2689135434,37641125828
2012,Highway,2/1/2012,February,2012,total_receipts,3920148687,37641125828
2012,Highway,3/1/2012,March,2012,total_receipts,2713935703,37641125828
2012,Highway,4/1/2012,April,2012,total_receipts,2855416153,37641125828
2012,Highway,5/1/2012,May,2012,total_receipts,3359913937,37641125828
2012,Highway,6/1/2012,June,2012,total_receipts,1802515127,37641125828
2012,Highway,7/1/2012,July,2012,total_receipts,2880923841,37641125828
2012,Highway,8/1/2012,August,2012,total_receipts,5249542208,37641125828
2012,Highway,9/1/2012,September,2012,total_receipts,4916028293,37641125828
2012,Highway,10/1/2011,October,2011,transfer_to_mass_transit,0,1103350000
2012,Highway,11/1/2011,November,2011,transfer_to_mass_transit,250000000,1103350000
2012,Highway,12/1/2011,December,2011,transfer_to_mass_transit,0,1103350000
2012,Highway,1/1/2012,January,2012,transfer_to_mass_transit,70350000,1103350000
2012,Highway,2/1/2012,February,2012,transfer_to_mass_transit,0,1103350000
2012,Highway,3/1/2012,March,2012,transfer_to_mass_transit,80000000,1103350000
2012,Highway,4/1/2012,April,2012,transfer_to_mass_transit,281000000,1103350000
2012,Highway,5/1/2012,May,2012,transfer_to_mass_transit,0,1103350000
2012,Highway,6/1/2012,June,2012,transfer_to_mass_transit,0,1103350000
2012,Highway,7/1/2012,July,2012,transfer_to_mass_transit,0,1103350000
2012,Highway,8/1/2012,August,2012,transfer_to_mass_transit,281000000,1103350000
2012,Highway,9/1/2012,September,2012,transfer_to_mass_transit,141000000,1103350000
2012,Highway,10/1/2011,October,2011,transfer_from_mass_transit,0,20257177
2012,Highway,11/1/2011,November,2011,transfer_from_mass_transit,0,20257177
2012,Highway,12/1/2011,December,2011,transfer_from_mass_transit,0,20257177
2012,Highway,1/1/2012,January,2012,transfer_from_mass_transit,0,20257177
2012,Highway,2/1/2012,February,2012,transfer_from_mass_transit,0,20257177
2012,Highway,3/1/2012,March,2012,transfer_from_mass_transit,6761101,20257177
2012,Highway,4/1/2012,April,2012,transfer_from_mass_transit,0,20257177
2012,Highway,5/1/2012,May,2012,transfer_from_mass_transit,1774457,20257177
2012,Highway,6/1/2012,June,2012,transfer_from_mass_transit,1586589,20257177
2012,Highway,7/1/2012,July,2012,transfer_from_mass_transit,2011320,20257177
2012,Highway,8/1/2012,August,2012,transfer_from_mass_transit,2371230,20257177
2012,Highway,9/1/2012,September,2012,transfer_from_mass_transit,5752480,20257177
2012,Highway,10/1/2011,October,2011,outlay_htf,3893977842,41149826814
2012,Highway,11/1/2011,November,2011,outlay_htf,3463788761,41149826814
2012,Highway,12/1/2011,December,2011,outlay_htf,3549509716,41149826814
2012,Highway,1/1/2012,January,2012,outlay_htf,2297852944,41149826814
2012,Highway,2/1/2012,February,2012,outlay_htf,2356912516,41149826814
2012,Highway,3/1/2012,March,2012,outlay_htf,2474354659,41149826814
2012,Highway,4/1/2012,April,2012,outlay_htf,2347020997,41149826814
2012,Highway,5/1/2012,May,2012,outlay_htf,3329617462,41149826814
2012,Highway,6/1/2012,June,2012,outlay_htf,4019068026,41149826814
2012,Highway,7/1/2012,July,2012,outlay_htf,3869515635,41149826814
2012,Highway,8/1/2012,August,2012,outlay_htf,5217014228,41149826814
2012,Highway,9/1/2012,September,2012,outlay_htf,4331194027,41149826814
2012,Highway,10/1/2011,October,2011,closing_balance,11132865333,9730745098
2012,Highway,11/1/2011,November,2011,closing_balance,10768157935,9730745098
2012,Highway,12/1/2011,December,2011,closing_balance,10418829031,9730745098
2012,Highway,1/1/2012,January,2012,closing_balance,10739761522,9730745098
2012,Highway,2/1/2012,February,2012,closing_balance,12302997693,9730745098
2012,Highway,3/1/2012,March,2012,closing_balance,12469339838,9730745098
2012,Highway,4/1/2012,April,2012,closing_balance,12696734994,9730745098
2012,Highway,5/1/2012,May,2012,closing_balance,12728805926,9730745098
2012,Highway,6/1/2012,June,2012,closing_balance,10513839615,9730745098
2012,Highway,7/1/2012,July,2012,closing_balance,9527259141,9730745098
2012,Highway,8/1/2012,August,2012,closing_balance,9281158351,9730745098
2012,Highway,9/1/2012,September,2012,closing_balance,9730745098,9730745098
2012,Mass Transit,10/1/2011,October,2011,opening_balance,7315274803,7315274803
2012,Mass Transit,11/1/2011,November,2011,opening_balance,6404916321,7315274803
2012,Mass Transit,12/1/2011,December,2011,opening_balance,6531260005,7315274803
2012,Mass Transit,1/1/2012,January,2012,opening_balance,6335806097,7315274803
2012,Mass Transit,2/1/2012,February,2012,opening_balance,6330202249,7315274803
2012,Mass Transit,3/1/2012,March,2012,opening_balance,6281187252,7315274803
2012,Mass Transit,4/1/2012,April,2012,opening_balance,6268828591,7315274803
2012,Mass Transit,5/1/2012,May,2012,opening_balance,6066064961,7315274803
2012,Mass Transit,6/1/2012,June,2012,opening_balance,6036889390,7315274803
2012,Mass Transit,7/1/2012,July,2012,opening_balance,5732947265,7315274803
2012,Mass Transit,8/1/2012,August,2012,opening_balance,5786629564,7315274803
2012,Mass Transit,9/1/2012,September,2012,opening_balance,5702293032,7315274803
2012,Mass Transit,10/1/2011,October,2011,net_tax_receipts,110947000,5003447070
2012,Mass Transit,11/1/2011,November,2011,net_tax_receipts,475578000,5003447070
2012,Mass Transit,12/1/2011,December,2011,net_tax_receipts,454409000,5003447070
2012,Mass Transit,1/1/2012,January,2012,net_tax_receipts,381874000,5003447070
2012,Mass Transit,2/1/2012,February,2012,net_tax_receipts,448273646.1,5003447070
2012,Mass Transit,3/1/2012,March,2012,net_tax_receipts,422303000,5003447070
2012,Mass Transit,4/1/2012,April,2012,net_tax_receipts,444250000,5003447070
2012,Mass Transit,5/1/2012,May,2012,net_tax_receipts,502562000,5003447070
2012,Mass Transit,6/1/2012,June,2012,net_tax_receipts,340440602.4,5003447070
2012,Mass Transit,7/1/2012,July,2012,net_tax_receipts,440364000,5003447070
2012,Mass Transit,8/1/2012,August,2012,net_tax_receipts,339468250.2,5003447070
2012,Mass Transit,9/1/2012,September,2012,net_tax_receipts,642977571.3,5003447070
2012,Mass Transit,10/1/2011,October,2011,interest_income,65043.63,2450600.38
2012,Mass Transit,11/1/2011,November,2011,interest_income,64787.4,2450600.38
2012,Mass Transit,12/1/2011,December,2011,interest_income,19078.88,2450600.38
2012,Mass Transit,1/1/2012,January,2012,interest_income,97049.73,2450600.38
2012,Mass Transit,2/1/2012,February,2012,interest_income,249684.81,2450600.38
2012,Mass Transit,3/1/2012,March,2012,interest_income,297910.5,2450600.38
2012,Mass Transit,4/1/2012,April,2012,interest_income,269915.33,2450600.38
2012,Mass Transit,5/1/2012,May,2012,interest_income,292052.68,2450600.38
2012,Mass Transit,6/1/2012,June,2012,interest_income,195406.93,2450600.38
2012,Mass Transit,7/1/2012,July,2012,interest_income,264741.56,2450600.38
2012,Mass Transit,8/1/2012,August,2012,interest_income,350924.52,2450600.38
2012,Mass Transit,9/1/2012,September,2012,interest_income,284004.41,2450600.38
2012,Mass Transit,10/1/2011,October,2011,total_receipts,111012043.6,5005897670
2012,Mass Transit,11/1/2011,November,2011,total_receipts,475642787.4,5005897670
2012,Mass Transit,12/1/2011,December,2011,total_receipts,454428078.9,5005897670
2012,Mass Transit,1/1/2012,January,2012,total_receipts,381971049.7,5005897670
2012,Mass Transit,2/1/2012,February,2012,total_receipts,448523330.9,5005897670
2012,Mass Transit,3/1/2012,March,2012,total_receipts,422600910.5,5005897670
2012,Mass Transit,4/1/2012,April,2012,total_receipts,444519915.3,5005897670
2012,Mass Transit,5/1/2012,May,2012,total_receipts,502854052.7,5005897670
2012,Mass Transit,6/1/2012,June,2012,total_receipts,340636009.3,5005897670
2012,Mass Transit,7/1/2012,July,2012,total_receipts,440628741.6,5005897670
2012,Mass Transit,8/1/2012,August,2012,total_receipts,339819174.8,5005897670
2012,Mass Transit,9/1/2012,September,2012,total_receipts,643261575.7,5005897670
2012,Mass Transit,10/1/2011,October,2011,transfer_to_highway,0,20257177
2012,Mass Transit,11/1/2011,November,2011,transfer_to_highway,0,20257177
2012,Mass Transit,12/1/2011,December,2011,transfer_to_highway,0,20257177
2012,Mass Transit,1/1/2012,January,2012,transfer_to_highway,0,20257177
2012,Mass Transit,2/1/2012,February,2012,transfer_to_highway,0,20257177
2012,Mass Transit,3/1/2012,March,2012,transfer_to_highway,6761101,20257177
2012,Mass Transit,4/1/2012,April,2012,transfer_to_highway,0,20257177
2012,Mass Transit,5/1/2012,May,2012,transfer_to_highway,1774457,20257177
2012,Mass Transit,6/1/2012,June,2012,transfer_to_highway,1586589,20257177
2012,Mass Transit,7/1/2012,July,2012,transfer_to_highway,2011320,20257177
2012,Mass Transit,8/1/2012,August,2012,transfer_to_highway,2371230,20257177
2012,Mass Transit,9/1/2012,September,2012,transfer_to_highway,5752480,20257177
2012,Mass Transit,10/1/2011,October,2011,transfer_from_highway,0,1103350000
2012,Mass Transit,11/1/2011,November,2011,transfer_from_highway,250000000,1103350000
2012,Mass Transit,12/1/2011,December,2011,transfer_from_highway,0,1103350000
2012,Mass Transit,1/1/2012,January,2012,transfer_from_highway,70350000,1103350000
2012,Mass Transit,2/1/2012,February,2012,transfer_from_highway,0,1103350000
2012,Mass Transit,3/1/2012,March,2012,transfer_from_highway,80000000,1103350000
2012,Mass Transit,4/1/2012,April,2012,transfer_from_highway,281000000,1103350000
2012,Mass Transit,5/1/2012,May,2012,transfer_from_highway,0,1103350000
2012,Mass Transit,6/1/2012,June,2012,transfer_from_highway,0,1103350000
2012,Mass Transit,7/1/2012,July,2012,transfer_from_highway,0,1103350000
2012,Mass Transit,8/1/2012,August,2012,transfer_from_highway,281000000,1103350000
2012,Mass Transit,9/1/2012,September,2012,transfer_from_highway,141000000,1103350000
2012,Mass Transit,10/1/2011,October,2011,outlay_htf,1021370525,8209981085
2012,Mass Transit,11/1/2011,November,2011,outlay_htf,599299103.5,8209981085
2012,Mass Transit,12/1/2011,December,2011,outlay_htf,649881987,8209981085
2012,Mass Transit,1/1/2012,January,2012,outlay_htf,457924897.6,8209981085
2012,Mass Transit,2/1/2012,February,2012,outlay_htf,497538327.9,8209981085
2012,Mass Transit,3/1/2012,March,2012,outlay_htf,508198470.8,8209981085
2012,Mass Transit,4/1/2012,April,2012,outlay_htf,928283545.6,8209981085
2012,Mass Transit,5/1/2012,May,2012,outlay_htf,530255166.4,8209981085
2012,Mass Transit,6/1/2012,June,2012,outlay_htf,642991545.6,8209981085
2012,Mass Transit,7/1/2012,July,2012,outlay_htf,384935122.5,8209981085
2012,Mass Transit,8/1/2012,August,2012,outlay_htf,702784476.5,8209981085
2012,Mass Transit,9/1/2012,September,2012,outlay_htf,1286517916,8209981085
2012,Mass Transit,10/1/2011,October,2011,closing_balance,6404916321,5194284212
2012,Mass Transit,11/1/2011,November,2011,closing_balance,6531260005,5194284212
2012,Mass Transit,12/1/2011,December,2011,closing_balance,6335806097,5194284212
2012,Mass Transit,1/1/2012,January,2012,closing_balance,6330202249,5194284212
2012,Mass Transit,2/1/2012,February,2012,closing_balance,6281187252,5194284212
2012,Mass Transit,3/1/2012,March,2012,closing_balance,6268828591,5194284212
2012,Mass Transit,4/1/2012,April,2012,closing_balance,6066064961,5194284212
2012,Mass Transit,5/1/2012,May,2012,closing_balance,6036889390,5194284212
2012,Mass Transit,6/1/2012,June,2012,closing_balance,5732947265,5194284212
2012,Mass Transit,7/1/2012,July,2012,closing_balance,5786629564,5194284212
2012,Mass Transit,8/1/2012,August,2012,closing_balance,5702293032,5194284212
2012,Mass Transit,9/1/2012,September,2012,closing_balance,5194284212,5194284212
2011,Highway,10/1/2010,October,2010,opening_balance,20743269254,20743269254
2011,Highway,11/1/2010,November,2010,opening_balance,17582233128,20743269254
2011,Highway,12/1/2010,December,2010,opening_balance,17304795028,20743269254
2011,Highway,1/1/2011,January,2011,opening_balance,17149151028,20743269254
2011,Highway,2/1/2011,February,2011,opening_balance,17397312858,20743269254
2011,Highway,3/1/2011,March,2011,opening_balance,18702399381,20743269254
2011,Highway,4/1/2011,April,2011,opening_balance,18732368943,20743269254
2011,Highway,5/1/2011,May,2011,opening_balance,19242845786,20743269254
2011,Highway,6/1/2011,June,2011,opening_balance,18664868123,20743269254
2011,Highway,7/1/2011,July,2011,opening_balance,17299475005,20743269254
2011,Highway,8/1/2011,August,2011,opening_balance,16594702551,20743269254
2011,Highway,9/1/2011,September,2011,opening_balance,14400495754,20743269254
2011,Highway,10/1/2010,October,2010,net_tax_receipts,414306000,31960681799
2011,Highway,11/1/2010,November,2010,net_tax_receipts,2986949000,31960681799
2011,Highway,12/1/2010,December,2010,net_tax_receipts,2754244000,31960681799
2011,Highway,1/1/2011,January,2011,net_tax_receipts,2564282000,31960681799
2011,Highway,2/1/2011,February,2011,net_tax_receipts,3337597000,31960681799
2011,Highway,3/1/2011,March,2011,net_tax_receipts,2431260000,31960681799
2011,Highway,4/1/2011,April,2011,net_tax_receipts,2787158000,31960681799
2011,Highway,5/1/2011,May,2011,net_tax_receipts,2226363000,31960681799
2011,Highway,6/1/2011,June,2011,net_tax_receipts,2674733000,31960681799
2011,Highway,7/1/2011,July,2011,net_tax_receipts,2761360000,31960681799
2011,Highway,8/1/2011,August,2011,net_tax_receipts,2356049025,31960681799
2011,Highway,9/1/2011,September,2011,net_tax_receipts,4666380775,31960681799
2011,Highway,10/1/2010,October,2010,interest_income,1995154.38,11211554.62
2011,Highway,11/1/2010,November,2010,interest_income,1865018.61,11211554.62
2011,Highway,12/1/2010,December,2010,interest_income,1296647.3,11211554.62
2011,Highway,1/1/2011,January,2011,interest_income,1738528.83,11211554.62
2011,Highway,2/1/2011,February,2011,interest_income,1390727.64,11211554.62
2011,Highway,3/1/2011,March,2011,interest_income,910704.65,11211554.62
2011,Highway,4/1/2011,April,2011,interest_income,448140.39,11211554.62
2011,Highway,5/1/2011,May,2011,interest_income,343710.71,11211554.62
2011,Highway,6/1/2011,June,2011,interest_income,306230.44,11211554.62
2011,Highway,7/1/2011,July,2011,interest_income,295519.05,11211554.62
2011,Highway,8/1/2011,August,2011,interest_income,379924.21,11211554.62
2011,Highway,9/1/2011,September,2011,interest_income,241248.41,11211554.62
2011,Highway,10/1/2010,October,2010,other_receipts,1697290.71,38053379.72
2011,Highway,11/1/2010,November,2010,other_receipts,1916433.47,38053379.72
2011,Highway,12/1/2010,December,2010,other_receipts,1175868.47,38053379.72
2011,Highway,1/1/2011,January,2011,other_receipts,1389615.13,38053379.72
2011,Highway,2/1/2011,February,2011,other_receipts,1302511.74,38053379.72
2011,Highway,3/1/2011,March,2011,other_receipts,1694233.73,38053379.72
2011,Highway,4/1/2011,April,2011,other_receipts,1649035.49,38053379.72
2011,Highway,5/1/2011,May,2011,other_receipts,1965043.21,38053379.72
2011,Highway,6/1/2011,June,2011,other_receipts,1576821.47,38053379.72
2011,Highway,7/1/2011,July,2011,other_receipts,1352471.76,38053379.72
2011,Highway,8/1/2011,August,2011,other_receipts,5407320.77,38053379.72
2011,Highway,9/1/2011,September,2011,other_receipts,16926733.77,38053379.72
2011,Highway,10/1/2010,October,2010,total_receipts,417998445.1,32009946734
2011,Highway,11/1/2010,November,2010,total_receipts,2990730452,32009946734
2011,Highway,12/1/2010,December,2010,total_receipts,2756716516,32009946734
2011,Highway,1/1/2011,January,2011,total_receipts,2567410144,32009946734
2011,Highway,2/1/2011,February,2011,total_receipts,3340290239,32009946734
2011,Highway,3/1/2011,March,2011,total_receipts,2433864938,32009946734
2011,Highway,4/1/2011,April,2011,total_receipts,2789255176,32009946734
2011,Highway,5/1/2011,May,2011,total_receipts,2228671754,32009946734
2011,Highway,6/1/2011,June,2011,total_receipts,2676616052,32009946734
2011,Highway,7/1/2011,July,2011,total_receipts,2763007991,32009946734
2011,Highway,8/1/2011,August,2011,total_receipts,2361836270,32009946734
2011,Highway,9/1/2011,September,2011,total_receipts,4683548757,32009946734
2011,Highway,10/1/2010,October,2010,transfer_to_mass_transit,0,1140374818
2011,Highway,11/1/2010,November,2010,transfer_to_mass_transit,0,1140374818
2011,Highway,12/1/2010,December,2010,transfer_to_mass_transit,50000000,1140374818
2011,Highway,1/1/2011,January,2011,transfer_to_mass_transit,40876741,1140374818
2011,Highway,2/1/2011,February,2011,transfer_to_mass_transit,2464242,1140374818
2011,Highway,3/1/2011,March,2011,transfer_to_mass_transit,194721144,1140374818
2011,Highway,4/1/2011,April,2011,transfer_to_mass_transit,84350969.31,1140374818
2011,Highway,5/1/2011,May,2011,transfer_to_mass_transit,1642082,1140374818
2011,Highway,6/1/2011,June,2011,transfer_to_mass_transit,102060710.7,1140374818
2011,Highway,7/1/2011,July,2011,transfer_to_mass_transit,187681184,1140374818
2011,Highway,8/1/2011,August,2011,transfer_to_mass_transit,149427534.5,1140374818
2011,Highway,9/1/2011,September,2011,transfer_to_mass_transit,327150211,1140374818
2011,Highway,10/1/2010,October,2010,transfer_from_mass_transit,0,34355904
2011,Highway,11/1/2010,November,2010,transfer_from_mass_transit,0,34355904
2011,Highway,12/1/2010,December,2010,transfer_from_mass_transit,0,34355904
2011,Highway,1/1/2011,January,2011,transfer_from_mass_transit,3165928,34355904
2011,Highway,2/1/2011,February,2011,transfer_from_mass_transit,1259953,34355904
2011,Highway,3/1/2011,March,2011,transfer_from_mass_transit,1625000,34355904
2011,Highway,4/1/2011,April,2011,transfer_from_mass_transit,1699721,34355904
2011,Highway,5/1/2011,May,2011,transfer_from_mass_transit,2640276,34355904
2011,Highway,6/1/2011,June,2011,transfer_from_mass_transit,16253914,34355904
2011,Highway,7/1/2011,July,2011,transfer_from_mass_transit,852638,34355904
2011,Highway,8/1/2011,August,2011,transfer_from_mass_transit,6858474,34355904
2011,Highway,9/1/2011,September,2011,transfer_from_mass_transit,0,34355904
2011,Highway,10/1/2010,October,2010,outlay_htf,3579034570,37324658166
2011,Highway,11/1/2010,November,2010,outlay_htf,3268168553,37324658166
2011,Highway,12/1/2010,December,2010,outlay_htf,2862360515,37324658166
2011,Highway,1/1/2011,January,2011,outlay_htf,2281537501,37324658166
2011,Highway,2/1/2011,February,2011,outlay_htf,2033999428,37324658166
2011,Highway,3/1/2011,March,2011,outlay_htf,2210799233,37324658166
2011,Highway,4/1/2011,April,2011,outlay_htf,2196127084,37324658166
2011,Highway,5/1/2011,May,2011,outlay_htf,2807647611,37324658166
2011,Highway,6/1/2011,June,2011,outlay_htf,3956202373,37324658166
2011,Highway,7/1/2011,July,2011,outlay_htf,3280951899,37324658166
2011,Highway,8/1/2011,August,2011,outlay_htf,4413474007,37324658166
2011,Highway,9/1/2011,September,2011,outlay_htf,4434355393,37324658166
2011,Highway,10/1/2010,October,2010,closing_balance,17582233128,14322538907
2011,Highway,11/1/2010,November,2010,closing_balance,17304795028,14322538907
2011,Highway,12/1/2010,December,2010,closing_balance,17149151028,14322538907
2011,Highway,1/1/2011,January,2011,closing_balance,17397312858,14322538907
2011,Highway,2/1/2011,February,2011,closing_balance,18702399381,14322538907
2011,Highway,3/1/2011,March,2011,closing_balance,18732368943,14322538907
2011,Highway,4/1/2011,April,2011,closing_balance,19242845786,14322538907
2011,Highway,5/1/2011,May,2011,closing_balance,18664868123,14322538907
2011,Highway,6/1/2011,June,2011,closing_balance,17299475005,14322538907
2011,Highway,7/1/2011,July,2011,closing_balance,16594702551,14322538907
2011,Highway,8/1/2011,August,2011,closing_balance,14400495754,14322538907
2011,Highway,9/1/2011,September,2011,closing_balance,14322538907,14322538907
2011,Mass Transit,10/1/2010,October,2010,opening_balance,8489337678,8489337678
2011,Mass Transit,11/1/2010,November,2010,opening_balance,7941754394,8489337678
2011,Mass Transit,12/1/2010,December,2010,opening_balance,7884015355,8489337678
2011,Mass Transit,1/1/2011,January,2011,opening_balance,7571823525,8489337678
2011,Mass Transit,2/1/2011,February,2011,opening_balance,7698307478,8489337678
2011,Mass Transit,3/1/2011,March,2011,opening_balance,7795093905,8489337678
2011,Mass Transit,4/1/2011,April,2011,opening_balance,7875164195,8489337678
2011,Mass Transit,5/1/2011,May,2011,opening_balance,7936980347,8489337678
2011,Mass Transit,6/1/2011,June,2011,opening_balance,7822739594,8489337678
2011,Mass Transit,7/1/2011,July,2011,opening_balance,7429793199,8489337678
2011,Mass Transit,8/1/2011,August,2011,opening_balance,7554115521,8489337678
2011,Mass Transit,9/1/2011,September,2011,opening_balance,7140756003,8489337678
2011,Mass Transit,10/1/2010,October,2010,net_tax_receipts,61180000,4922357687
2011,Mass Transit,11/1/2010,November,2010,net_tax_receipts,472044000,4922357687
2011,Mass Transit,12/1/2010,December,2010,net_tax_receipts,435332000,4922357687
2011,Mass Transit,1/1/2011,January,2011,net_tax_receipts,405313000,4922357687
2011,Mass Transit,2/1/2011,February,2011,net_tax_receipts,495853000,4922357687
2011,Mass Transit,3/1/2011,March,2011,net_tax_receipts,385096000,4922357687
2011,Mass Transit,4/1/2011,April,2011,net_tax_receipts,441369000,4922357687
2011,Mass Transit,5/1/2011,May,2011,net_tax_receipts,323162000,4922357687
2011,Mass Transit,6/1/2011,June,2011,net_tax_receipts,422259000,4922357687
2011,Mass Transit,7/1/2011,July,2011,net_tax_receipts,435847000,4922357687
2011,Mass Transit,8/1/2011,August,2011,net_tax_receipts,350205262.2,4922357687
2011,Mass Transit,9/1/2011,September,2011,net_tax_receipts,694697424.6,4922357687
2011,Mass Transit,10/1/2010,October,2010,interest_income,756577.18,4773056.47
2011,Mass Transit,11/1/2010,November,2010,interest_income,822006.53,4773056.47
2011,Mass Transit,12/1/2010,December,2010,interest_income,583598.82,4773056.47
2011,Mass Transit,1/1/2011,January,2011,interest_income,783359.35,4773056.47
2011,Mass Transit,2/1/2011,February,2011,interest_income,597452.52,4773056.47
2011,Mass Transit,3/1/2011,March,2011,interest_income,434157.81,4773056.47
2011,Mass Transit,4/1/2011,April,2011,interest_income,188819.46,4773056.47
2011,Mass Transit,5/1/2011,May,2011,interest_income,135634.68,4773056.47
2011,Mass Transit,6/1/2011,June,2011,interest_income,129280.2,4773056.47
2011,Mass Transit,7/1/2011,July,2011,interest_income,131251.04,4773056.47
2011,Mass Transit,8/1/2011,August,2011,interest_income,175823.49,4773056.47
2011,Mass Transit,9/1/2011,September,2011,interest_income,35095.39,4773056.47
2011,Mass Transit,10/1/2010,October,2010,total_receipts,61936577.18,4927130743
2011,Mass Transit,11/1/2010,November,2010,total_receipts,472866006.5,4927130743
2011,Mass Transit,12/1/2010,December,2010,total_receipts,435915598.8,4927130743
2011,Mass Transit,1/1/2011,January,2011,total_receipts,406096359.4,4927130743
2011,Mass Transit,2/1/2011,February,2011,total_receipts,496450452.5,4927130743
2011,Mass Transit,3/1/2011,March,2011,total_receipts,385530157.8,4927130743
2011,Mass Transit,4/1/2011,April,2011,total_receipts,441557819.5,4927130743
2011,Mass Transit,5/1/2011,May,2011,total_receipts,323297634.7,4927130743
2011,Mass Transit,6/1/2011,June,2011,total_receipts,422388280.2,4927130743
2011,Mass Transit,7/1/2011,July,2011,total_receipts,435978251,4927130743
2011,Mass Transit,8/1/2011,August,2011,total_receipts,350381085.7,4927130743
2011,Mass Transit,9/1/2011,September,2011,total_receipts,694732520,4927130743
2011,Mass Transit,10/1/2010,October,2010,transfer_to_highway,0,34355904
2011,Mass Transit,11/1/2010,November,2010,transfer_to_highway,0,34355904
2011,Mass Transit,12/1/2010,December,2010,transfer_to_highway,0,34355904
2011,Mass Transit,1/1/2011,January,2011,transfer_to_highway,3165928,34355904
2011,Mass Transit,2/1/2011,February,2011,transfer_to_highway,1259953,34355904
2011,Mass Transit,3/1/2011,March,2011,transfer_to_highway,1625000,34355904
2011,Mass Transit,4/1/2011,April,2011,transfer_to_highway,1699721,34355904
2011,Mass Transit,5/1/2011,May,2011,transfer_to_highway,2640276,34355904
2011,Mass Transit,6/1/2011,June,2011,transfer_to_highway,16253914,34355904
2011,Mass Transit,7/1/2011,July,2011,transfer_to_highway,852638,34355904
2011,Mass Transit,8/1/2011,August,2011,transfer_to_highway,6858474,34355904
2011,Mass Transit,9/1/2011,September,2011,transfer_to_highway,0,34355904
2011,Mass Transit,10/1/2010,October,2010,transfer_from_highway,0,1140374818
2011,Mass Transit,11/1/2010,November,2010,transfer_from_highway,0,1140374818
2011,Mass Transit,12/1/2010,December,2010,transfer_from_highway,50000000,1140374818
2011,Mass Transit,1/1/2011,January,2011,transfer_from_highway,40876741,1140374818
2011,Mass Transit,2/1/2011,February,2011,transfer_from_highway,2464242,1140374818
2011,Mass Transit,3/1/2011,March,2011,transfer_from_highway,194721144,1140374818
2011,Mass Transit,4/1/2011,April,2011,transfer_from_highway,84350969.31,1140374818
2011,Mass Transit,5/1/2011,May,2011,transfer_from_highway,1642082,1140374818
2011,Mass Transit,6/1/2011,June,2011,transfer_from_highway,102060710.7,1140374818
2011,Mass Transit,7/1/2011,July,2011,transfer_from_highway,187681184,1140374818
2011,Mass Transit,8/1/2011,August,2011,transfer_from_highway,149427534.5,1140374818
2011,Mass Transit,9/1/2011,September,2011,transfer_from_highway,327150211,1140374818
2011,Mass Transit,10/1/2010,October,2010,outlay_htf,609519860.8,7207212533
2011,Mass Transit,11/1/2010,November,2010,outlay_htf,530605045.3,7207212533
2011,Mass Transit,12/1/2010,December,2010,outlay_htf,798107429.6,7207212533
2011,Mass Transit,1/1/2011,January,2011,outlay_htf,317323219.3,7207212533
2011,Mass Transit,2/1/2011,February,2011,outlay_htf,400868314.7,7207212533
2011,Mass Transit,3/1/2011,March,2011,outlay_htf,498556011.3,7207212533
2011,Mass Transit,4/1/2011,April,2011,outlay_htf,462392916.4,7207212533
2011,Mass Transit,5/1/2011,May,2011,outlay_htf,436540193,7207212533
2011,Mass Transit,6/1/2011,June,2011,outlay_htf,901141472.6,7207212533
2011,Mass Transit,7/1/2011,July,2011,outlay_htf,498484474.3,7207212533
2011,Mass Transit,8/1/2011,August,2011,outlay_htf,906309664.7,7207212533
2011,Mass Transit,9/1/2011,September,2011,outlay_htf,847363930.9,7207212533
2011,Mass Transit,10/1/2010,October,2010,closing_balance,7941754394,7315274803
2011,Mass Transit,11/1/2010,November,2010,closing_balance,7884015355,7315274803
2011,Mass Transit,12/1/2010,December,2010,closing_balance,7571823525,7315274803
2011,Mass Transit,1/1/2011,January,2011,closing_balance,7698307478,7315274803
2011,Mass Transit,2/1/2011,February,2011,closing_balance,7795093905,7315274803
2011,Mass Transit,3/1/2011,March,2011,closing_balance,7875164195,7315274803
2011,Mass Transit,4/1/2011,April,2011,closing_balance,7936980347,7315274803
2011,Mass Transit,5/1/2011,May,2011,closing_balance,7822739594,7315274803
2011,Mass Transit,6/1/2011,June,2011,closing_balance,7429793199,7315274803
2011,Mass Transit,7/1/2011,July,2011,closing_balance,7554115521,7315274803
2011,Mass Transit,8/1/2011,August,2011,closing_balance,7140756003,7315274803
2011,Mass Transit,9/1/2011,September,2011,closing_balance,7315274803,7315274803
2010,Highway,10/1/2009,October,2009,opening_balance,8881337691,8881337691
2010,Highway,11/1/2009,November,2009,opening_balance,5712451733,8881337691
2010,Highway,12/1/2009,December,2009,opening_balance,6068560867,8881337691
2010,Highway,1/1/2010,January,2010,opening_balance,5681573627,8881337691
2010,Highway,2/1/2010,February,2010,opening_balance,6353148656,8881337691
2010,Highway,3/1/2010,March,2010,opening_balance,6608273389,8881337691
2010,Highway,4/1/2010,April,2010,opening_balance,6866107638,8881337691
2010,Highway,5/1/2010,May,2010,opening_balance,22063800307,8881337691
2010,Highway,6/1/2010,June,2010,opening_balance,21639848262,8881337691
2010,Highway,7/1/2010,July,2010,opening_balance,21524033682,8881337691
2010,Highway,8/1/2010,August,2010,opening_balance,20811181811,8881337691
2010,Highway,9/1/2010,September,2010,opening_balance,19983435269,8881337691
2010,Highway,10/1/2009,October,2009,net_tax_receipts,521844000,30149877480
